HouseholdId,PersonNumber,TripNumber,StartTime,Mode,PuposeOrigin,ZoneOrigin,PurposeDestination,ZoneDestination
198,3,1,600,D,H,622,W,614
198,3,2,1930,D,W,614,H,622
198,4,1,600,B,H,622,S,614
198,4,2,1200,B,S,614,H,622
198,5,1,600,D,H,622,W,614
198,5,2,1930,D,W,614,H,622
199,1,1,600,W,H,622,W,623
199,1,2,1600,W,W,623,H,622
199,2,1,1715,W,H,622,M,623
199,2,2,1935,W,M,623,H,622
200,1,1,1100,D,H,715,W,674
200,1,2,1930,D,W,674,H,715
200,2,1,1300,D,H,715,F,603
200,2,2,1310,D,F,603,H,715
200,3,1,700,P,H,715,S,603
200,3,2,1310,P,S,603,H,715
200,4,1,700,P,H,715,S,603
200,4,2,1310,P,S,603,H,715
200,5,1,700,P,H,715,S,603
200,5,2,1310,P,S,603,H,715
201,1,1,530,O,H,533,W,281
201,1,2,1900,O,W,281,H,533
201,2,1,1000,W,H,533,M,538
201,2,2,1015,W,M,538,H,533
202,1,1,800,O,H,533,W,281
202,1,2,1800,O,W,281,H,533
202,2,1,900,W,H,533,M,538
202,2,2,920,W,M,538,H,533
203,1,1,600,O,H,533,W,281
203,1,2,1500,O,W,281,H,533
203,2,1,1100,W,H,533,M,538
203,2,2,1140,W,M,538,H,533
204,1,1,430,O,H,533,W,281
204,1,2,1530,O,W,281,H,533
204,2,1,900,W,H,533,M,538
204,2,2,930,W,M,538,H,533
205,1,1,550,O,H,533,W,299
205,1,2,1600,O,W,299,H,533
205,2,1,1030,W,H,533,M,538
205,2,2,1050,W,M,538,H,533
206,1,1,800,D,H,623,W,558
206,1,2,1700,D,W,558,H,623
206,2,1,1000,D,H,623,M,617
206,2,2,1200,D,M,617,H,623
206,2,3,1630,D,H,623,S,621
206,2,4,1800,M,S,621,H,623
206,3,1,600,B,H,623,S,614
206,3,2,1500,B,S,614,H,623
207,1,1,1000,D,H,623,M,617
207,1,2,1200,D,M,617,H,623
207,2,1,800,D,H,623,W,639
207,2,2,1400,D,W,639,H,623
207,2,3,1500,D,H,623,R,234
207,2,4,2000,D,W,234,H,623
207,3,1,600,B,H,623,S,614
207,3,2,1500,B,S,614,H,623
208,1,1,530,D,H,623,W,674
208,1,2,1400,D,W,674,H,623
210,2,1,740,W,H,623,W,623
210,2,2,1700,W,W,623,H,623
211,1,1,730,D,H,623,W,724
211,1,2,1600,D,W,724,H,623
213,1,1,1430,D,H,622,W,438
213,1,2,2140,D,W,438,H,622
214,1,1,800,D,H,621,W,12
214,1,2,1500,D,W,12,H,621
214,2,1,700,D,H,621,S,614
214,2,2,1400,D,S,614,W,558
214,2,3,2000,D,W,558,H,621
214,3,1,800,P,H,621,S,611
214,3,2,1300,P,S,611,H,621
215,1,1,600,D,H,150,E,357
215,1,2,1800,D,E,357,H,150
216,1,1,1500,W,H,150,E,151
216,1,2,1540,W,E,151,H,150
216,2,1,1500,W,H,150,E,151
216,2,2,1540,W,E,151,H,150
217,1,1,1300,D,H,150,M,151
217,1,2,1410,D,M,151,H,150
217,2,1,1300,P,H,150,M,151
217,2,2,1410,P,M,151,H,150
217,3,1,745,M,H,150,W,156
217,3,2,2000,M,W,156,H,150
218,1,1,1820,W,H,150,M,151
218,1,2,1845,W,M,151,H,150
219,1,1,1000,W,H,150,W,151
219,1,2,1800,W,W,151,H,150
219,2,1,1600,W,H,150,E,151
219,2,2,1800,W,E,151,H,150
220,1,1,700,D,H,150,W,156
220,1,2,1900,D,W,156,H,150
221,1,1,745,D,H,150,W,156
221,1,2,1800,D,W,156,H,150
221,2,1,1500,D,H,150,O,151
221,2,2,1600,D,O,151,H,150
221,3,1,1500,P,H,150,F,156
221,3,2,1600,P,F,156,H,150
222,1,1,800,D,H,150,W,575
222,1,2,1500,D,W,575,H,150
222,2,1,1200,D,H,150,W,575
222,2,2,1500,D,W,575,H,150
223,3,1,800,C,H,153,E,150
223,3,2,1500,C,E,150,H,153
224,1,1,800,U,H,153,W,160
224,1,2,1830,U,W,160,H,153
224,2,1,800,U,H,153,W,160
224,2,2,1830,U,W,160,H,153
224,3,1,800,U,H,153,F,160
224,3,2,1830,U,F,160,H,153
225,1,1,700,D,H,153,W,160
225,1,2,1700,D,W,160,H,153
225,3,1,930,D,H,153,S,710
225,3,2,1430,D,S,710,H,153
225,4,1,800,D,H,153,S,710
225,4,2,1200,D,S,710,H,153
226,3,1,1700,D,H,153,E,156
226,3,2,2100,D,E,156,H,153
227,1,1,630,D,H,153,W,153
227,1,2,1530,D,W,153,H,153
227,2,1,630,D,H,153,W,153
227,2,2,1700,D,W,153,H,153
228,1,1,1100,B,H,382,M,555
228,1,2,1330,B,M,555,H,382
228,2,1,1100,B,H,382,F,555
228,2,2,1330,B,F,555,H,382
229,1,1,1200,D,H,382,E,160
229,1,2,1320,D,E,160,H,382
229,3,1,630,D,H,382,W,154
229,3,2,1700,D,W,154,H,382
229,4,1,750,M,H,382,W,382
229,4,2,1700,M,W,382,H,382
229,6,1,750,M,H,382,S,382
229,6,2,1230,W,S,382,H,382
230,1,1,1300,W,H,382,W,382
230,1,2,200,W,W,382,H,382
230,2,1,630,T,H,382,W,385
230,2,2,1800,W,W,385,H,382
231,1,1,1300,D,H,150,O,158
231,1,2,1500,D,O,158,H,150
232,1,1,1300,D,H,149,M,156
232,1,2,1500,D,M,156,H,149
232,2,1,1300,P,H,149,M,156
232,2,2,1500,P,M,156,H,149
233,2,1,1320,W,H,149,M,158
233,2,2,1500,W,M,158,H,149
234,1,1,1400,W,H,149,M,156
234,1,2,1440,W,M,156,H,149
234,2,1,1400,W,H,149,F,156
234,2,2,1440,W,F,156,H,149
235,1,1,930,D,H,161,W,555
235,1,2,1200,D,W,555,H,161
235,2,1,930,P,H,161,F,555
235,2,2,1200,P,F,555,H,161
236,1,1,800,D,H,147,W,150
236,1,2,1800,D,W,150,H,147
236,3,1,800,D,H,147,W,158
236,3,2,1800,D,W,158,H,147
236,4,1,800,W,H,147,S,156
236,4,2,1100,W,S,156,H,147
237,2,1,730,O,H,214,W,158
237,2,2,1800,O,W,158,H,214
238,1,1,1600,D,H,214,O,158
238,1,2,1830,D,O,158,H,214
238,2,1,1600,P,H,214,F,158
238,2,2,1830,P,F,158,H,214
239,2,1,1000,W,H,147,M,147
239,2,2,1035,W,M,147,H,147
239,3,1,900,D,H,147,W,152
239,3,2,1900,D,W,152,H,147
239,4,1,1000,P,H,147,W,161
239,4,2,1900,P,W,161,H,147
240,1,1,900,W,H,147,E,147
240,1,2,1100,W,E,147,H,147
240,2,1,700,W,H,147,W,147
240,2,2,1730,W,W,147,H,147
240,4,1,730,W,H,147,W,147
240,4,2,1800,W,W,147,H,147
241,1,1,800,D,H,147,W,153
241,1,2,1800,D,W,153,H,147
241,2,1,700,D,H,147,F,150
241,2,2,810,D,F,150,H,147
241,2,3,1130,D,H,147,F,150
241,2,4,1200,D,F,150,H,147
241,3,1,700,P,H,147,S,150
241,3,2,1200,P,S,150,H,147
242,2,1,930,D,H,147,M,156
242,2,2,1230,D,M,156,H,147
242,3,1,1400,C,H,147,W,147
242,3,2,2000,C,W,147,H,147
243,1,1,1000,W,H,147,M,147
243,1,2,1035,W,M,147,H,147
244,1,1,740,D,H,147,W,156
244,1,2,1600,D,W,156,H,147
244,3,1,630,C,H,147,W,156
244,3,2,1530,C,W,156,H,147
244,4,1,315,O,H,147,W,147
244,4,2,1430,O,W,147,H,147
244,5,1,800,D,H,147,W,150
244,5,2,1430,D,W,150,H,147
245,1,1,1130,W,H,327,M,156
245,1,2,1220,W,M,156,H,327
246,2,1,1200,W,H,327,M,327
246,2,2,1230,W,M,327,H,327
247,2,1,1500,D,H,327,M,156
247,2,2,1700,D,M,156,H,327
247,4,1,800,P,H,327,S,155
247,4,2,1345,P,S,155,H,327
248,2,1,1000,W,H,147,M,327
248,2,2,1045,W,M,327,H,147
249,1,1,930,W,H,147,M,156
249,1,2,1230,W,M,156,H,147
249,2,1,600,M,H,147,W,327
249,2,2,1700,M,W,327,H,147
249,3,1,730,D,H,147,W,152
249,3,2,1800,D,W,152,H,147
250,2,1,1000,D,H,327,E,327
250,2,2,1945,D,E,327,H,327
250,3,1,1200,O,H,327,W,158
250,3,2,1900,O,W,158,H,327
250,4,1,735,O,H,327,S,155
250,4,2,1225,O,S,155,H,327
251,1,1,1500,W,H,327,M,327
251,1,2,1525,W,M,327,H,327
252,1,1,1000,W,H,327,M,327
252,1,2,1025,W,M,327,H,327
253,1,1,1400,D,H,161,O,558
253,1,2,1645,D,O,558,H,161
253,2,1,1400,P,H,161,O,555
253,2,2,1640,P,O,555,H,161
254,2,1,720,D,H,161,W,68
254,2,2,1240,D,W,68,H,161
254,3,1,700,D,H,161,W,388
254,3,2,1900,D,W,388,H,161
254,4,1,640,D,H,161,W,158
254,4,2,1330,D,W,158,H,161
255,2,1,1300,D,H,161,E,156
255,2,2,1340,D,E,156,H,161
256,2,1,400,B,H,161,W,554
256,2,2,1300,B,W,554,H,161
256,3,1,600,D,H,161,W,156
256,3,2,1830,D,W,156,H,161
257,1,1,700,D,H,154,W,456
257,1,2,1500,D,W,456,H,154
257,3,1,740,P,H,154,W,456
257,3,2,1500,P,W,456,H,154
258,1,1,1100,W,H,151,M,156
258,1,2,1145,W,M,156,H,151
259,1,1,1000,W,H,154,M,156
259,1,2,1035,W,M,156,H,154
260,1,1,1000,D,H,147,W,558
260,1,2,2100,D,W,558,H,147
260,3,1,700,B,H,147,S,155
260,3,2,1300,B,S,155,H,147
261,1,1,800,D,H,621,E,640
261,1,2,1320,D,E,640,H,621
261,2,1,900,D,H,621,M,558
261,2,2,1500,D,M,558,H,621
262,1,1,1315,D,H,461,M,18
262,1,2,1515,D,M,18,M,461
262,1,3,1525,D,M,461,H,461
263,1,1,601,W,H,722,W,722
263,1,2,1200,W,W,722,H,722
264,1,1,800,D,H,461,W,612
264,1,2,1600,D,W,612,H,461
264,2,1,900,P,H,461,M,569
264,2,2,1200,P,M,569,H,461
264,3,1,900,D,H,461,F,569
264,3,2,1200,D,F,569,H,461
265,1,1,500,O,H,509,W,42
265,1,2,1700,O,W,42,H,509
265,2,1,1100,W,H,509,O,509
265,2,2,1400,W,O,509,H,509
266,1,1,1000,W,H,32,W,30
266,1,2,1900,W,W,30,H,32
267,2,1,600,B,H,99,W,156
267,2,2,1800,B,W,156,H,99
268,1,1,1000,B,H,379,M,158
268,1,2,1400,B,M,158,H,379
269,1,1,1800,W,H,379,E,382
269,1,2,2315,P,E,382,H,379
270,1,1,800,B,H,32,O,362
270,1,2,1700,B,O,362,H,32
270,2,1,500,B,H,32,W,317
270,2,2,1700,B,W,317,H,32
271,1,1,745,D,H,425,W,68
271,1,2,1800,D,W,68,H,425
271,2,1,855,W,H,425,W,202
271,2,2,1200,W,W,202,H,425
271,3,1,700,B,H,425,S,593
271,3,2,1420,B,S,593,H,425
271,4,1,645,S,H,425,S,156
271,4,2,1230,S,S,156,H,425
272,2,1,800,B,H,441,W,442
272,2,2,1800,B,W,442,H,441
272,3,1,1005,B,H,441,W,441
272,3,2,2100,T,W,441,H,441
272,4,1,745,W,H,441,S,441
272,4,2,1230,W,S,441,H,441
273,1,1,820,T,H,441,W,210
273,1,2,1740,T,W,210,H,441
274,3,1,1140,B,H,32,W,587
274,3,2,2200,B,W,587,H,32
275,1,1,1520,T,H,441,W,441
275,1,2,2300,T,W,441,H,441
275,2,1,815,B,H,441,W,210
275,2,2,1800,B,W,210,H,441
275,3,1,730,B,H,441,S,558
275,3,2,1400,B,S,558,H,441
275,4,1,745,W,H,441,S,441
275,4,2,1230,W,S,441,H,441
276,1,1,710,B,H,441,W,553
276,1,2,1800,B,W,553,H,441
277,2,1,500,B,H,32,W,558
277,2,2,1700,B,W,558,H,32
277,3,1,500,B,H,32,W,558
277,3,2,1700,B,W,558,H,32
278,1,1,1200,D,H,32,M,35
278,1,2,1300,D,M,35,H,32
278,2,1,700,D,H,32,W,714
278,2,2,1700,D,W,714,H,32
279,1,1,1000,W,H,32,W,32
279,1,2,1800,W,W,32,H,32
280,1,1,800,B,H,441,W,433
280,1,2,1800,B,W,433,H,441
280,3,1,645,W,H,441,S,441
280,3,2,1310,W,S,441,H,441
280,4,1,745,W,H,441,S,441
280,4,2,1230,W,S,441,H,441
281,1,1,720,B,H,441,W,395
281,1,2,1800,B,W,395,H,441
282,3,1,800,B,H,441,W,441
282,3,2,1600,B,W,441,H,441
283,1,1,1800,D,H,32,M,35
283,1,2,2000,D,M,35,H,32
283,2,1,630,P,H,32,W,363
283,2,2,1730,P,W,363,H,32
284,1,1,1340,B,H,441,W,553
284,1,2,1700,B,W,553,H,441
284,3,1,1030,D,H,441,W,440
284,3,2,1700,D,W,440,H,441
284,4,1,1030,P,H,441,F,440
284,4,2,1700,P,F,440,H,441
284,5,1,1030,B,H,441,W,440
284,5,2,1740,B,W,440,H,441
285,3,1,730,B,H,441,W,380
285,3,2,1800,B,W,380,H,441
286,2,1,900,W,H,441,W,441
286,2,2,1600,W,W,441,H,441
286,3,1,1200,W,H,441,W,441
286,3,2,2130,W,W,441,H,441
287,1,1,1100,B,H,441,W,423
287,1,2,1600,B,W,423,H,441
287,2,1,900,W,H,441,W,229
287,2,2,1400,W,W,229,H,441
288,3,1,800,W,H,441,W,210
288,3,2,1600,W,W,210,H,441
288,4,1,1300,B,H,441,W,442
288,4,2,1900,B,W,442,H,441
289,1,1,1000,B,H,441,M,574
289,1,2,1300,B,M,574,H,441
289,3,1,700,B,H,441,W,610
289,3,2,1600,B,W,610,H,441
289,4,1,700,B,H,441,W,427
289,4,2,1700,B,W,427,H,441
290,1,1,830,B,H,441,W,442
290,1,2,1700,B,W,442,H,441
290,2,1,730,B,H,441,W,441
290,2,2,1700,B,W,441,H,441
290,3,1,1100,B,H,441,W,440
290,3,2,2100,B,W,440,H,441
290,4,1,1115,B,H,441,S,441
290,4,2,1800,B,S,441,H,441
290,5,1,720,B,H,441,S,210
290,5,2,1230,B,S,210,H,441
291,1,1,630,B,H,441,W,558
291,1,2,2130,B,W,558,H,441
291,3,1,600,B,H,441,W,611
291,3,2,1700,B,W,611,H,441
292,1,1,600,D,H,116,W,558
292,1,2,1800,D,W,558,H,116
292,2,1,740,W,H,116,F,115
292,2,2,800,W,F,115,H,116
292,2,3,1225,W,H,116,F,115
292,2,4,1230,W,F,115,H,116
292,3,1,600,P,H,116,S,435
292,3,2,1300,B,S,435,E,558
292,3,3,1800,P,E,558,H,116
292,4,1,740,W,H,116,S,115
292,4,2,1230,W,S,115,H,116
293,2,1,800,P,H,116,W,491
293,2,2,1730,P,W,491,H,116
293,3,1,1400,M,H,116,W,111
293,3,2,2200,M,W,111,H,116
294,1,1,1410,D,H,32,W,553
294,1,2,2200,D,W,553,H,32
295,1,1,520,B,H,441,W,437
295,1,2,1800,B,W,437,H,441
296,2,1,700,O,H,515,W,363
296,2,2,1700,O,W,363,H,515
297,1,1,820,D,H,441,W,442
297,1,2,1900,D,W,442,H,441
297,3,1,700,W,H,441,S,357
297,3,2,1310,W,S,357,H,441
297,4,1,645,W,H,441,S,441
298,4,1,1140,B,H,441,S,155
298,4,2,1820,B,S,155,H,441
298,5,1,600,B,H,441,S,156
298,5,2,1230,B,S,156,H,441
299,1,1,800,D,H,441,W,462
299,1,2,1900,D,W,462,H,441
300,3,1,800,D,H,441,W,556
300,3,2,1700,D,W,556,H,441
301,2,1,700,O,H,515,W,323
301,2,2,2100,O,W,323,H,515
302,3,1,1345,B,H,441,W,428
302,3,2,2100,B,W,428,H,441
302,4,1,740,W,H,441,S,441
302,4,2,1230,W,S,441,H,441
303,2,1,730,B,H,441,W,555
303,2,2,1800,B,W,555,H,441
303,4,1,640,W,H,441,S,441
303,4,2,1310,W,S,441,H,441
304,1,1,800,W,H,509,W,509
304,1,2,1900,W,W,509,H,509
304,2,1,700,D,H,509,S,368
304,2,2,820,D,S,575,H,509
304,2,3,1400,D,H,509,F,368
304,2,4,1450,D,F,575,H,509
304,3,1,655,W,H,509,S,509
304,3,2,1230,W,S,509,H,509
305,2,1,1000,W,H,224,W,100
305,2,2,1130,W,W,100,H,224
306,1,1,1700,M,H,515,O,520
306,1,2,2100,M,O,520,H,515
306,3,1,630,C,H,515,W,576
306,3,2,2100,C,W,332,H,515
306,4,1,900,B,H,515,W,373
306,4,2,1800,B,W,373,H,515
307,1,1,430,B,H,224,W,414
307,1,2,1200,B,W,414,M,607
307,1,3,1310,W,M,607,H,224
307,2,1,500,W,H,224,W,389
307,2,2,1000,W,W,389,M,224
307,2,3,1030,W,M,224,H,224
307,3,1,500,W,H,224,W,389
307,3,2,1200,B,W,414,R,20
307,3,3,1530,B,W,20,H,224
308,2,1,810,B,H,441,W,440
308,2,2,1810,B,W,440,H,441
309,1,1,1400,B,H,441,W,427
309,1,2,2300,T,W,427,H,441
310,1,1,800,B,H,441,E,440
310,1,2,1200,B,E,440,H,441
310,2,1,800,B,H,441,F,440
310,2,2,1200,B,F,440,H,441
311,1,1,755,B,H,441,W,441
311,1,2,1900,B,W,441,H,441
312,1,1,710,B,H,441,W,384
312,1,2,1800,B,W,384,H,441
312,3,1,740,W,H,441,S,441
312,3,2,1230,W,S,441,H,441
312,4,1,740,W,H,441,S,441
312,4,2,1230,W,S,441,H,441
313,1,1,710,D,H,441,W,442
313,1,2,2130,D,W,442,H,441
314,1,1,400,B,H,441,W,580
314,1,2,1500,B,W,580,H,441
314,3,1,1400,B,H,441,W,442
314,3,2,2300,B,W,442,H,441
314,4,1,640,W,H,441,S,441
314,4,2,1315,W,S,441,H,441
314,5,1,640,W,H,441,S,441
314,5,2,1315,W,S,441,H,441
315,4,1,740,B,H,441,W,558
315,4,2,1800,B,W,558,H,441
316,1,1,1200,W,H,515,M,515
316,1,2,1215,W,M,515,H,515
316,2,1,700,O,H,515,W,515
316,2,2,1700,O,W,515,H,515
317,1,1,950,D,H,441,O,554
317,1,2,1200,D,O,554,H,441
317,2,1,950,P,H,441,O,554
317,2,2,1200,P,O,554,H,441
318,2,1,630,B,H,441,W,10
318,2,2,1800,B,W,10,H,441
319,1,1,730,W,H,441,W,421
319,1,2,1800,W,W,421,H,441
319,2,1,1100,T,H,441,O,440
319,2,2,1220,T,O,440,H,441
320,1,1,1200,W,H,515,M,515
320,1,2,1220,W,M,515,H,515
320,2,1,640,W,H,515,S,343
320,2,2,1230,W,S,343,H,515
320,4,1,700,W,H,515,S,343
320,4,2,1230,W,S,343,H,515
320,5,1,600,B,H,515,W,716
320,5,2,1900,B,W,716,H,515
321,1,1,1500,B,H,515,O,558
321,1,2,1900,B,O,558,H,515
321,2,1,1500,B,H,515,O,558
321,2,2,1900,B,O,558,H,515
321,3,1,1500,B,H,515,O,558
321,3,2,1900,B,O,558,H,515
321,4,1,1500,B,H,515,O,558
321,4,2,1900,B,O,558,H,515
322,1,1,800,W,H,210,W,210
322,1,2,1700,W,W,210,H,210
322,3,1,645,W,H,210,S,210
322,3,2,1230,W,S,210,H,210
323,1,1,655,W,H,441,W,441
323,1,2,1700,W,W,441,H,441
323,2,1,1340,B,H,441,M,440
323,2,2,1500,T,M,440,H,441
324,1,1,700,B,H,441,W,571
324,1,2,1730,B,W,571,H,441
324,2,1,1045,T,H,441,W,441
324,2,2,1700,T,W,441,H,441
325,1,1,1900,D,H,210,W,457
325,1,2,100,D,W,457,H,210
325,2,1,630,D,H,210,W,156
325,2,2,1530,D,W,156,H,210
326,1,1,800,T,H,441,W,99
326,1,2,1600,T,W,99,H,441
327,1,1,900,T,H,441,W,441
327,1,2,1600,T,W,441,H,441
327,3,1,640,W,H,441,S,441
327,3,2,1310,W,S,441,H,441
327,4,1,600,B,H,441,S,423
327,4,2,1240,B,S,423,H,441
327,5,1,740,W,H,441,S,441
327,5,2,1230,W,S,441,H,441
328,1,1,800,B,H,441,W,441
328,1,2,1700,B,W,441,H,441
328,2,1,900,W,H,441,W,442
328,2,2,1200,W,W,442,H,441
328,3,1,740,W,H,441,S,441
328,3,2,1230,W,S,441,H,441
328,4,1,740,W,H,441,S,441
328,4,2,1230,W,S,441,H,441
329,1,1,1210,T,H,332,O,346
329,1,2,1425,T,O,346,H,332
329,2,1,1000,W,H,332,O,335
329,2,2,1331,W,O,335,H,332
329,3,1,628,S,H,332,S,335
329,3,2,1230,S,S,335,H,332
330,2,1,905,B,H,210,W,452
330,2,2,1600,B,W,452,H,210
331,2,1,820,D,H,441,W,560
331,2,2,1700,D,W,560,H,441
331,3,1,630,B,H,441,S,441
331,3,2,1230,B,S,441,H,441
331,4,1,630,S,H,441,S,440
331,4,2,1230,S,S,440,H,441
332,1,1,701,O,H,332,W,329
332,1,2,1809,O,W,329,H,332
332,2,1,1048,T,H,332,M,334
332,2,2,1206,T,M,334,H,332
332,3,1,1159,P,H,332,S,333
332,3,2,1700,T,S,333,H,332
333,1,1,1546,W,H,332,M,332
333,1,2,1701,W,M,332,H,332
333,2,1,601,D,H,332,W,587
333,2,2,1839,D,W,587,H,332
334,2,1,600,D,H,332,W,432
334,2,2,1800,D,W,432,H,332
335,1,1,730,B,H,384,W,156
335,1,2,1400,B,W,156,H,384
336,1,1,1000,D,H,384,W,156
336,1,2,2030,D,W,156,H,384
336,2,1,1200,D,H,384,O,156
336,2,2,1430,D,O,156,H,384
337,1,1,730,M,H,384,W,160
337,1,2,1600,M,W,160,H,384
338,1,1,900,W,H,509,W,509
338,1,2,2100,W,W,509,H,509
339,2,1,930,W,H,118,M,118
339,2,2,1020,W,M,118,H,118
340,1,1,600,D,H,118,W,299
340,1,2,1910,D,W,299,H,118
340,2,1,605,B,H,118,W,118
340,2,2,2000,B,W,118,H,118
340,3,1,1750,W,H,118,S,213
340,3,2,2100,W,S,213,H,118
340,4,1,1250,W,H,118,S,213
340,4,2,1745,W,S,213,H,118
340,5,1,1255,W,H,118,S,118
340,5,2,1745,W,S,213,H,118
341,1,1,530,D,H,332,W,713
341,1,2,1630,D,W,713,H,332
342,1,1,850,D,H,384,O,382
342,1,2,1800,D,O,382,H,384
343,1,1,845,W,H,382,O,382
343,1,2,1710,W,O,382,H,382
344,1,1,930,D,H,382,W,160
344,1,2,1900,D,W,160,H,382
344,3,1,600,O,H,382,W,156
344,3,2,1800,O,W,156,H,382
344,4,1,1230,D,H,382,W,156
344,4,2,1740,D,W,156,H,382
345,1,1,730,D,H,384,W,160
345,1,2,1810,D,W,160,H,384
345,3,1,1140,D,H,384,W,160
345,3,2,1800,D,W,160,H,384
346,1,1,850,D,H,384,O,382
346,1,2,1710,D,O,382,H,384
346,1,3,2100,D,H,384,W,156
347,1,1,1330,D,H,384,W,156
347,1,2,2200,D,W,156,H,384
347,2,1,1330,P,H,384,W,156
347,2,2,2200,P,W,156,H,384
348,1,1,1330,D,H,382,W,160
348,1,2,2200,D,W,160,H,382
348,3,1,830,M,H,382,S,158
348,3,2,1500,M,S,158,H,382
349,1,1,800,W,H,385,W,381
349,1,2,1700,W,W,381,H,385
350,1,1,700,D,H,385,W,608
350,1,2,1700,D,W,608,H,385
350,3,1,1200,P,H,385,F,156
350,3,2,1300,P,F,156,H,385
351,1,1,1700,D,H,385,M,156
351,1,2,1800,D,M,156,H,385
352,1,1,700,D,H,385,W,335
352,1,2,1600,D,W,335,H,385
353,1,1,1200,D,H,386,M,158
353,1,2,1330,D,M,158,H,386
354,1,1,640,D,H,386,W,155
354,1,2,1810,D,W,155,H,386
354,2,1,640,P,H,386,W,155
354,2,2,1810,P,W,155,H,386
355,1,1,1340,T,H,386,W,160
355,1,2,2200,T,W,160,H,386
355,3,1,1340,T,H,386,W,160
355,3,2,2200,T,W,160,H,386
356,1,1,1343,W,H,332,M,332
356,1,2,1405,W,M,332,H,332
356,2,1,650,O,H,332,W,323
356,2,2,1751,O,W,323,H,332
357,2,1,720,D,H,381,W,582
357,2,2,1800,D,W,582,H,381
358,2,1,800,P,H,381,O,99
358,2,2,1400,P,O,99,H,381
359,1,1,1200,D,H,381,M,156
359,1,2,1300,D,M,156,H,381
360,1,1,1200,W,H,381,M,385
360,1,2,1300,W,M,385,H,381
361,1,1,800,D,H,381,W,151
361,1,2,1900,D,W,151,H,381
362,1,1,1000,D,H,381,W,157
362,1,2,1900,D,W,156,H,381
363,1,1,1015,T,H,381,O,156
363,1,2,1330,T,O,156,H,381
364,1,1,1000,D,H,381,M,158
364,1,2,1050,D,M,158,H,381
365,1,1,900,W,H,381,W,157
365,1,2,1730,W,W,157,H,381
366,1,1,1330,P,H,381,O,555
366,1,2,1630,P,O,555,H,381
367,1,1,800,W,H,381,W,385
367,1,2,1800,W,W,385,H,381
368,1,1,2100,O,H,385,W,153
368,1,2,400,O,W,153,H,385
369,1,1,900,P,H,379,M,156
369,1,2,1200,P,M,156,H,379
369,2,1,900,D,H,379,M,156
369,2,2,1200,D,M,156,H,379
370,1,1,1015,W,H,332,O,346
370,1,2,1225,W,O,346,H,332
371,1,1,800,D,H,383,W,158
371,1,2,1610,D,W,158,H,383
371,3,1,1230,P,H,383,S,156
371,3,2,1810,P,S,156,H,383
372,1,1,1220,D,H,383,W,156
372,1,2,1810,D,W,156,H,383
373,1,1,740,D,H,383,W,160
373,1,2,2105,D,W,160,H,383
373,2,1,2030,D,H,383,M,382
373,2,2,2110,D,M,382,H,383
373,3,1,650,P,H,383,S,155
373,3,2,1810,P,S,155,H,383
374,1,1,700,D,H,332,W,573
374,1,2,1700,D,W,573,H,332
375,2,1,1600,D,H,160,M,383
375,2,2,1715,D,M,383,H,160
376,1,1,900,W,H,160,W,160
376,1,2,1800,W,W,160,H,160
377,1,1,1200,W,H,160,M,160
377,1,2,1400,W,M,160,H,160
378,1,1,730,O,H,160,O,160
378,1,2,900,O,O,160,H,160
378,2,1,900,P,H,160,F,160
378,2,2,1100,P,F,160,H,160
379,3,1,520,D,H,331,W,558
379,3,2,1600,D,W,558,H,331
380,1,1,900,P,H,382,E,555
380,1,2,1500,P,E,555,H,382
381,1,1,730,D,H,382,W,382
381,1,2,1400,D,W,382,H,382
381,3,1,740,W,H,382,S,382
381,3,2,1400,W,S,382,H,382
381,4,1,740,W,H,382,S,382
381,4,2,1400,W,S,382,H,382
382,1,1,1100,P,H,382,M,158
382,1,2,1300,P,M,158,H,382
383,1,1,730,D,H,384,W,160
383,1,2,1800,D,W,160,H,384
383,3,1,900,B,H,384,W,160
383,3,2,1900,B,W,160,H,384
384,1,1,730,D,H,384,W,156
384,1,2,1800,D,W,156,H,384
385,1,1,530,M,H,384,W,605
385,1,2,1600,M,W,605,H,384
385,2,1,1000,W,H,384,O,382
385,2,2,1040,W,O,382,H,384
385,3,1,730,P,H,384,S,382
385,3,2,1230,P,S,382,H,384
386,1,1,1000,P,H,384,O,153
386,1,2,1200,T,O,153,H,384
387,1,1,900,D,H,384,O,385
387,1,2,1020,D,O,385,H,384
387,2,1,900,P,H,384,F,385
387,2,2,1020,P,F,385,H,384
387,3,1,900,P,H,384,F,385
387,3,2,1020,P,F,385,H,384
388,2,1,700,P,H,384,O,158
388,2,2,820,P,O,158,H,384
389,1,1,845,D,H,384,O,382
389,1,2,1710,D,O,382,H,384
390,1,1,740,D,H,384,W,160
390,1,2,610,D,W,160,H,384
390,2,1,1815,D,H,384,M,382
390,2,2,1845,D,M,382,H,384
390,3,1,740,P,H,384,S,382
390,3,2,1735,P,S,382,H,384
391,2,1,1900,W,H,384,M,382
391,2,2,2000,W,M,382,H,384
392,1,1,1000,P,H,384,M,158
392,1,2,1115,P,M,158,H,384
393,1,1,600,D,H,331,W,564
393,1,2,1800,D,W,564,H,331
394,1,1,900,B,H,384,E,566
394,1,2,1600,B,E,566,H,384
395,1,1,900,D,H,384,W,160
395,1,2,2000,D,W,160,H,384
396,1,1,1200,D,H,384,O,381
396,1,2,1420,D,O,381,H,384
